n_samples,sr_hz,duration_s,mean,std,rms,rms_dbfs,peak_abs,crest_factor,zcr_mean,zcr_std,spectral_flux_mean,spectral_flux_std,top1_freq_hz,top1_power,top2_freq_hz,top2_power,top3_freq_hz,top3_power,dom_freq_hz,spectral_centroid_hz,spectral_spread_hz,spectral_skewness,spectral_kurtosis,spectral_flatness,spectral_entropy,rolloff85_hz,rolloff95_hz,band_0_250_ratio,band_250_500_ratio,band_500_2000_ratio,band_2000_5000_ratio,band_5000_8000_ratio,freq_p25_hz,freq_p50_hz,freq_p75_hz,path,nombre_archivo,clase
320504,16000.0,20.0315,-0.00412066699936986,0.007578338962048292,0.008626188151538372,-41.28362146800789,0.04278564453125,4.959971169144939,0.1570054441690445,0.09675360471010208,0.395973801612854,0.17694424092769623,59.75588448194094,5303.287109375,1127.3244639692484,1805.5064697265625,1131.817387614507,1801.654541015625,59.75588448194094,1244.9488958712884,1351.4524955536665,1.2622147822305838,5.172411040205199,0.06788218602793507,0.610929318024306,2977.5603424606243,3662.7311983625787,0.37512606493319745,0.0159594196470852,0.35659369404494023,0.243199982447928,0.009120838926848944,0.0,1047.050894840626,2021.6658762449142,data\raw\Training_data\20.wav,20.wav,2
519197,16000.0,32.4498125,-0.0041786073707044125,0.009987442754209042,0.010826346464455128,-39.31036157483933,0.046539306640625,4.298708414091683,0.19264550507068634,0.10687080770730972,0.38536250591278076,0.1608545035123825,59.93871305111547,7843.13232421875,1097.2328422544815,4915.05712890625,59.90789623206606,4724.5478515625,59.93871305111547,1502.5717320092365,1289.0078222887967,0.9994639332759148,5.287287877443195,0.08009500991907227,0.7000947814031784,3013.4226507472117,3400.820883017429,0.261533872138496,0.01337332591859926,0.4485123927689074,0.2655064910749326,0.011073918099064613,0.0,1471.3182086953507,2327.22454097385,data\raw\Training_data\21.wav,21.wav,2
209675,16000.0,13.1046875,-0.004199706017971039,0.009433760307729244,0.010326343588531017,-39.72106857527706,0.0400390625,3.877370741805405,0.16187448799610138,0.09458526223897934,0.3658403754234314,0.1577555239200592,951.4152855609872,3774.353515625,951.1863598426135,3274.92578125,949.9654226779539,2240.751220703125,951.4152855609872,1243.105593092196,1180.1039570861465,1.298962529437036,6.259635437158323,0.054755878396651136,0.6644010623849869,2551.5297484201737,3315.4548706331225,0.28615989745008164,0.008776800883067645,0.4952318350039366,0.2034509140768425,0.006380552586071578,0.0,982.1676403958506,1775.0137116966732,data\raw\Training_data\22.wav,22.wav,2
794772,16000.0,49.67325,-0.004181675612926483,0.008628840558230877,0.009588707238435745,-40.36479882021351,0.04937744140625,5.149541035972352,0.14358000457286835,0.10082127153873444,0.36074668169021606,0.16068145632743835,59.97191647415862,17337.53125,59.9517849144157,13081.7236328125,885.3859974936207,8254.740234375,59.97191647415862,1173.0402910727134,1244.7117334881436,1.4287942554023443,6.074028133245423,0.055957611130426306,0.6445013731854751,2801.829958780631,3433.2563301173163,0.32180343006109285,0.02543530683230496,0.4385278698883227,0.20703085591821302,0.007202537300066432,0.0,884.8424453805618,1680.4819495402453,data\raw\Training_data\23.wav,23.wav,2
220658,16000.0,13.791125,-0.004166942555457354,0.00946645438671112,0.010342976078391075,-39.707089595335646,0.044921875,4.343225263166994,0.13882745802402496,0.0643499344587326,0.3518874943256378,0.15373414754867554,899.7090520171487,3698.94970703125,898.6939064072003,3529.30517578125,899.4915208150169,3507.393798828125,899.7090520171487,984.1687727438804,916.1175650059824,1.592949304771847,8.921154457111001,0.02569666947479532,0.6352537604839104,1730.0256505542513,2812.7509539649595,0.2810167312994575,0.014962453974835747,0.5918585904513401,0.10949841397208145,0.002663810286847735,0.0,895.5759591766443,1593.5610764168985,data\raw\Training_data\24.wav,24.wav,2
517201,16000.0,32.3250625,-0.012702779844403267,0.09957999736070633,0.10038692504167557,-19.966456969323495,0.5390625,5.369847714492784,0.13711002469062805,0.06503065675497055,0.4614444375038147,0.11935903877019882,505.7994860798799,962242.25,491.9093350554233,961976.25,521.2364245235411,936135.875,505.7994860798799,967.8966589919808,836.046794593677,2.5267104065019104,12.285117317467469,0.038947943182592294,0.8135071213761775,1822.4558730551564,2483.676559016707,0.04055486523045259,0.2949509667560118,0.566420166486293,0.09141419104738441,0.006659810479858165,467.3154150900713,695.837788403348,1038.1109085249254,data\raw\Training_data\25.wav,25.wav,2
246619,16000.0,15.4136875,-0.01270301453769207,0.12929418683052063,0.129916712641716,-17.726699543404266,0.5390625,4.1492929511434395,0.11251650750637054,0.05873899906873703,0.43301689624786377,0.14594700932502747,432.8620260401672,1903757.5,443.76142957355273,1744837.75,443.5667973675994,1698222.875,432.8620260401672,630.3167481191808,529.3857896101034,5.300208084713595,42.425099900051165,0.014258609697661387,0.7193868232064745,844.3145094254701,1530.3281580089126,0.022008444830972067,0.6395456320036556,0.3113360139521116,0.023691952659017194,0.003417956554243615,425.6606344198947,453.81742688114053,744.2735555654674,data\raw\Training_data\26.wav,26.wav,2
170736,16000.0,10.671,-0.012699385173618793,0.10737413913011551,0.10812252759933472,-19.321676205523847,0.515625,4.768895173360455,0.156390979886055,0.059245768934488297,0.46228450536727905,0.15896768867969513,464.1551869552994,298769.09375,465.5608658982289,296850.5625,463.9677630962422,246274.90625,464.1551869552994,1031.8733477561466,770.8173780403365,2.497097222184428,13.211296568004032,0.03475587230742418,0.8016046177202499,1734.3266797863369,2442.5077312341864,0.028574498385790896,0.2507378414293421,0.6192462947249606,0.09657680857551738,0.00486440714394004,482.89757286102525,873.5826070658795,1332.958485615219,data\raw\Training_data\27.wav,27.wav,2
208678,16000.0,13.042375,-0.012571140192449093,0.11301035434007645,0.11370740830898285,-18.884224781373014,0.6328125,5.565270631095793,0.1434500366449356,0.05119650438427925,0.44309335947036743,0.15955567359924316,436.34690767594094,1122274.75,436.19356137206603,953294.0,438.5704290821265,933065.375,436.34690767594094,926.5552579582413,659.9041613293961,2.079015543769444,11.766488436250631,0.01958536030270161,0.7661636350715205,1684.1257823057533,2097.7007638562764,0.02515332756718907,0.4070057739081664,0.49539495427091795,0.07059259209457859,0.0018530148015754055,444.78095438905876,819.0226089956775,1292.6326685132117,data\raw\Training_data\28.wav,28.wav,2
255605,16000.0,15.9753125,-0.012097187340259552,0.045052118599414825,0.046647991985082626,-26.62334092412349,0.2265625,4.856854290157902,0.14106380939483643,0.06332408636808395,0.40710175037384033,0.13458546996116638,426.90870679368555,159940.25,424.6552297490268,157108.75,426.0323546096516,132377.859375,426.90870679368555,982.7598423343273,887.9875429433906,2.1482773392094656,10.11250879517556,0.03678917395981899,0.7296620799804833,1586.0096633477435,2715.8154183212378,0.12850843640233814,0.20568008024005127,0.5323773949704866,0.12424118571414242,0.00919290267298161,432.292013067037,823.7084564073472,1193.5916746542516,data\raw\Training_data\29.wav,29.wav,2
3919851,16000.0,244.9906875,-1.2064290785929188e-05,0.06754700094461441,0.06754700094461441,-23.407878573732887,0.7509765625,11.117837239224995,0.1063915267586708,0.07506372034549713,0.5353807806968689,0.11305360496044159,19.400737425988897,16880748.0,119.98415245885622,9228191.0,120.02905212468535,9022885.0,19.400737425988897,1362.715206500407,1224.1127357951104,3.024845999524976,14.441200631231188,0.11664279728743093,0.8775916887266968,1653.1363054360995,3413.0807523041053,0.09107360381003714,0.08710672019891678,0.6986200210100625,0.09427798742627566,0.02892166755470792,854.5100311210808,1226.6058072105293,1419.637634185585,data\raw\Training_data\3.wav,3.wav,1
222656,16000.0,13.916,-0.012030750513076782,0.04415865242481232,0.045768171548843384,-26.788728748224607,0.2734375,5.97440296928161,0.13714322447776794,0.05839665234088898,0.4558012783527374,0.11604775488376617,451.06352400114974,193017.609375,450.99166427134236,162106.0,452.2851394078758,111467.4375,451.06352400114974,921.2769546443501,854.1811384623984,2.0131427081435636,9.35462504802987,0.033714027884700765,0.7238889258983625,1947.9016958896234,2656.0074734119,0.1321862566724404,0.27190224678416475,0.4475827077359711,0.1439043060965631,0.00442445526282608,435.61368209255534,782.6243173325668,915.4210980166714,data\raw\Training_data\30.wav,30.wav,2
337479,16000.0,21.0924375,-0.012499389238655567,0.07001370936632156,0.07112069427967072,-22.960080248755123,0.359375,5.053029974465877,0.1791093945503235,0.07745745778083801,0.38864997029304504,0.15050764381885529,902.5035631846723,183922.78125,907.0075471362663,163181.515625,910.0418100089191,156709.796875,902.5035631846723,1577.0700817338957,944.6386938691418,0.8684900710492437,5.06997516152565,0.046289964002658335,0.8160445549634117,2682.715072641557,2987.2792084840835,0.060730043295721535,0.06206068430031959,0.5852274240762978,0.2842341912134406,0.00774765711422046,917.8645189774771,1420.5091279753703,2355.251734181979,data\raw\Training_data\31.wav,31.wav,2
133793,16000.0,8.3620625,-0.01132930163294077,0.038456253707408905,0.040090352296829224,-27.939202546779708,0.28125,7.01540355439192,0.12944230437278748,0.0769398957490921,0.4346444010734558,0.08874477446079254,562.5406411396709,46145.49609375,562.6602288610017,45149.8125,562.7798165823324,44405.83984375,562.5406411396709,1400.1133742783643,1113.0290535827205,1.0724740087859423,5.228891893035289,0.03772079813056656,0.7021572083103981,2369.869873610727,2596.7277809750885,0.15135500597835763,0.013912117281549365,0.4388044351084784,0.37686492606765715,0.019063515563957644,564.9323955662852,1125.4400454433342,2295.845074107016,data\raw\Training_data\32.wav,32.wav,2
131796,16000.0,8.23725,-0.011664511635899544,0.040169887244701385,0.0418291836977005,-27.570412213069883,0.3046875,7.284089075272816,0.14600063860416412,0.06289242208003998,0.4607709050178528,0.09877607971429825,869.1007314334275,38790.28125,878.9341102916629,31404.3359375,868.8579319554464,30613.412109375,869.1007314334275,1081.9697103070812,1092.549057318715,2.2844164034246854,9.05929318532691,0.05026423303926854,0.7143287980409974,2104.9500743573403,3053.324835351604,0.1467728898399695,0.10021683224176424,0.5947842893673959,0.13523725735529818,0.022988485051334166,501.98792072597047,879.1769097696441,987.4654769492247,data\raw\Training_data\33.wav,33.wav,2
139784,16000.0,8.7365,-0.012437772005796432,0.06667030602693558,0.06782055646181107,-23.372773023891618,0.2890625,4.262166444516975,0.16290727257728577,0.058890268206596375,0.43984001874923706,0.13886432349681854,917.6443655926287,190879.96875,945.3442454071998,144623.8125,954.6156927831512,122266.796875,917.6443655926287,1199.7379606890624,913.4069446680385,2.1334346598299887,9.392388023191298,0.03120941273266517,0.742905525697789,2162.765409488926,2825.3877410862474,0.06588989163008234,0.11495208837390716,0.6536607639073991,0.14913859633500315,0.016358422406492514,857.7805757454358,936.0727980312482,1332.7991758713445,data\raw\Training_data\34.wav,34.wav,2
144776,16000.0,9.0485,-0.01153651811182499,0.04051143676042557,0.04212205857038498,-27.50980824644886,0.21875,5.193240962676927,0.10947634279727936,0.03955850377678871,0.42852622270584106,0.09251362830400467,476.764104547715,110160.125,476.4325578825219,109877.984375,505.0560866441951,107816.53125,476.764104547715,494.25637083740054,474.5904488404806,6.591630122976165,68.88571418308022,0.013922103515538863,0.5950696648468968,541.5262198154389,928.4411780958169,0.1421908971642578,0.5087871851317316,0.330963502433589,0.015944595915593752,0.002113819354827741,447.9195446759131,481.73730452561193,510.4713488423495,data\raw\Training_data\35.wav,35.wav,2
200690,16000.0,12.543125,-0.012093200348317623,0.05609334632754326,0.05738212913274765,-24.82446683060186,0.3046875,5.309797747224346,0.16214457154273987,0.056691695004701614,0.43594616651535034,0.12865504622459412,945.6176192137126,70237.8203125,939.7179729931735,63592.4140625,1334.1970202800337,54595.03515625,945.6176192137126,1345.7536713684676,839.5182252488196,0.9415885860421233,6.029101809830405,0.03410050604909424,0.7865391214462589,2150.5007723354424,2745.328616273855,0.0862786614944751,0.05572836784732687,0.6630759360264533,0.19115816447812964,0.0037588701536149234,899.6960486322188,1338.90079226668,1845.4731177437839,data\raw\Training_data\36.wav,36.wav,2
183716,16000.0,11.48225,-0.012234363704919815,0.06365702301263809,0.06482203304767609,-23.76554704165749,0.3203125,4.941413975158921,0.17915862798690796,0.06941636651754379,0.43784579634666443,0.13660946488380432,1378.3883820679744,79069.5390625,947.2011147640923,68338.3515625,449.2150928607198,68015.78125,1378.3883820679744,1483.056590246846,922.3988270838066,0.5742556105529263,3.8742972470695998,0.030274693644381078,0.7894206023404285,2652.441812362559,2808.595876243767,0.0697328307357487,0.13638798793626178,0.4887666125099222,0.30084015543553977,0.004272413382527582,874.8285397025843,1361.579829737203,2233.2730954299022,data\raw\Training_data\37.wav,37.wav,2
395389,16000.0,24.7118125,-0.012160967104136944,0.06646298617124557,0.0675663948059082,-23.405385069087032,0.390625,5.781350346161175,0.1703905463218689,0.08112886548042297,0.43004921078681946,0.13614606857299805,962.171431172845,435921.65625,952.459476616699,425917.125,950.1124209322971,413907.59375,962.171431172845,1631.8867784182426,1070.919393773093,0.9375816353393392,4.428309849781087,0.04685696313388618,0.7982028280961745,2751.072993937616,2950.7750594983677,0.06650550520373673,0.05247279711782068,0.5059174202136982,0.3552803323892839,0.019823945075460436,931.700173752937,1346.4006333003701,2585.039037504837,data\raw\Training_data\38.wav,38.wav,2
595081,16000.0,37.1925625,-0.012470138259232044,0.07197467982769012,0.0730469673871994,-22.7279561898966,0.359375,4.919779873886676,0.21842068433761597,0.09130066633224487,0.4400869905948639,0.15210573375225067,841.9425254713224,473589.8125,950.781490250907,365013.4375,841.8618641831952,344800.34375,841.9425254713224,1738.7492219740602,1176.6822305336216,1.0935925372704622,4.930640101334544,0.06984525483101175,0.8239358501764112,2633.9674766964495,3981.8444883973775,0.057511870226854056,0.03191983684580006,0.4452501847233587,0.4352824012064716,0.030035706997515507,872.029185942754,1562.140280062714,2509.5071091162376,data\raw\Training_data\39.wav,39.wav,2
4237656,16000.0,264.8535,-7.93317667557858e-06,0.0448894128203392,0.044889409095048904,-26.95712222854464,0.657928466796875,14.656652427831613,0.11016297340393066,0.04331619292497635,0.5125228762626648,0.1375138908624649,472.01188581612104,2666665.0,517.7163979331971,2161823.5,532.8190867781623,2160209.0,472.01188581612104,907.2456788890747,488.55780478413993,2.7581569019404144,22.856933335481468,0.010563938633573298,0.8308640881761807,1332.4120693137904,1513.8633244416253,0.003519853321010599,0.22347111693029997,0.7552573217652236,0.017093228642542594,0.0006584793248679448,506.7896025538647,883.1750382758771,1228.9888561034686,data\raw\Training_data\4.wav,4.wav,1
290551,16000.0,18.1594375,-0.01219993457198143,0.05420263856649399,0.05555865913629532,-25.104964883143047,0.34375,6.18715435800421,0.15976683795452118,0.07720208168029785,0.443272203207016,0.12803258001804352,910.3806216464579,242387.75,890.0606089808674,175907.328125,910.3255538614563,165032.390625,910.3806216464579,1085.1695718545523,908.6466221578742,2.0201565300469917,8.923530155980135,0.04112216211431159,0.7616097739812114,2202.2708577840035,2652.56013574209,0.094103430726406,0.1276531365478345,0.6072735269485362,0.1637432499656857,0.007226655811537534,650.7910831489136,866.4365292151808,1192.9334264896697,data\raw\Training_data\40.wav,40.wav,2
244622,16000.0,15.288875,-0.012046360410749912,0.0512755922973156,0.0526716373860836,-25.568463613223365,0.3203125,6.08130895290204,0.15358960628509521,0.05159366875886917,0.4744820296764374,0.1151592954993248,843.5545453802191,183196.78125,456.54111241016744,156934.34375,843.1621031632477,154085.21875,843.5545453802191,1073.2474518145073,832.2721784065021,1.4511880348833757,6.8332370746443205,0.03470533442370694,0.7721693325379679,2055.0236691712107,2679.8570856259857,0.10129488150517992,0.14965577096174762,0.5852455129426961,0.1612520537589942,0.002551780831382207,499.5135351685457,846.6286760798291,1482.385067573644,data\raw\Training_data\41.wav,41.wav,2
315513,16000.0,19.7195625,-0.011962784454226494,0.06428761780261993,0.0653911679983139,-23.689618106486158,0.453125,6.9294526137181665,0.1760212630033493,0.06059768795967102,0.4862583875656128,0.12694323062896729,924.2091451065407,234925.09375,923.9048787213204,179887.546875,926.0854544820656,166861.4375,924.2091451065407,1556.6575329872583,938.9004779005331,0.7547307407605223,4.486658973177161,0.04461607268472908,0.8156946633837333,2575.1078402474695,2791.8976397169054,0.06603102706429054,0.0382760834940616,0.5531518598064417,0.3377813773247287,0.004759652310477592,893.9346397771247,1309.5625219880003,2366.2796778579645,data\raw\Training_data\42.wav,42.wav,2
304529,16000.0,19.0330625,-0.011981489136815071,0.05598130449652672,0.057249125093221664,-24.844622920404078,0.3984375,6.959713346731569,0.1776917427778244,0.07991775870323181,0.4695340096950531,0.14350953698158264,840.1170331889574,167105.9375,838.1730475586891,166744.125,849.8369613402994,166065.28125,840.1170331889574,1595.2036304805154,1062.416287570992,0.6464213701736269,3.5882132148277375,0.05267388465303714,0.7971659644193787,2736.0809643744933,3150.465144534675,0.08482614715881678,0.05576987870117855,0.5023143211592516,0.3512943074603498,0.0057953455204032105,849.78442118813,1330.3691930817756,2564.2221266283345,data\raw\Training_data\43.wav,43.wav,2
146773,16000.0,9.1733125,-0.01201536599546671,0.0676141306757927,0.06867342442274094,-23.264225916592544,0.453125,6.598258406492824,0.16114601492881775,0.0545838288962841,0.4639975428581238,0.12470285594463348,839.6094649560887,208004.34375,841.4626668392689,188631.90625,842.116738092156,177895.640625,839.6094649560887,1317.8691690676085,953.2698073720189,0.981998247844178,4.078188333102012,0.030199020212302172,0.7656424448672305,2514.5769317245,2744.264953363357,0.06074210593866909,0.11317985702661872,0.5197661184495761,0.3023850166577349,0.003926901927401008,725.2560075763254,844.8420349791857,2423.988063199635,data\raw\Training_data\44.wav,44.wav,2
5648384,16000.0,353.024,1.2667013606915134e-06,0.10896705090999603,0.10896705090999603,-19.25409605425174,0.98876953125,9.074023046349103,0.12165286391973495,0.0722934827208519,0.5228943228721619,0.10843008011579514,119.99750725163162,283186848.0,119.97484590282814,192156976.0,120.01450326323423,173166064.0,119.99750725163162,1377.108609650386,1127.0968746892806,2.992600014759436,13.560567300606987,0.1032467690744611,0.8651312160853728,1510.4610451414069,3574.405706127629,0.07366090298388707,0.04313308459065304,0.7854027809972246,0.06531359961494222,0.03248963181329289,958.3512735678028,1211.71931653372,1389.146346990573,data\raw\Training_data\5.wav,5.wav,1
2115098,16000.0,132.193625,-0.0024998504668474197,0.09053227305412292,0.09056678414344788,-20.860621059310795,0.99993896484375,11.040901742298326,0.11008891463279724,0.037625502794981,0.5618698000907898,0.12271144241094589,457.91164286477505,3673846.5,440.2557233754653,2750513.0,430.989013275035,2427277.0,457.91164286477505,995.1768078173999,611.9094382648235,1.224906349279824,4.009445551613394,0.0021719658458087855,0.8534378049180192,1895.1821617721732,2168.069753741907,0.009045220991170702,0.22212924944450535,0.6489826381729265,0.1198373659569909,5.525127857098047e-06,521.7195609848811,779.2357611798602,1270.2201032765386,data\raw\Training_data\66.wav,66.wav,3
148394,16000.0,9.274625,-0.0024807057343423367,0.09636793285608292,0.09639985859394073,-20.318472063004855,0.99993896484375,10.372826054193006,0.10704600065946579,0.02350015752017498,0.5317590236663818,0.11229554563760757,968.556680189226,295180.96875,991.1991050851112,281322.5,960.7935630820652,269573.3125,968.556680189226,990.2386869361992,306.14142156368024,3.7179744674228687,30.202040943849383,0.0023055224494763892,0.7222191067310758,1063.9783279647424,1316.1718128765312,0.006266824616389736,0.03420012460936519,0.9432561124411308,0.016243695691869422,3.324264124499511e-05,929.525452511557,966.7237219833686,1030.6616170465113,data\raw\Training_data\67.wav,67.wav,3
1289531,16000.0,80.5956875,-0.002700807759538293,0.14230388402938843,0.14232951402664185,-16.93410067015633,0.99993896484375,7.025520825263109,0.11158138513565063,0.04284454509615898,0.5086802244186401,0.1379482001066208,862.5275390820384,4982616.5,861.0510332826431,4832351.5,861.547337753028,4706160.0,862.5275390820384,1292.4515965190328,624.3508998654692,1.2912366844780223,5.040051248022566,0.004342525888784034,0.838964602808159,1946.8039155320812,2269.43904411759,0.005521479233579641,0.05106165581905252,0.8213753352863447,0.12202558407051706,1.5945590506070525e-05,878.5457658637133,1102.19296783094,1810.7792678113206,data\raw\Training_data\68.wav,68.wav,3
792704,16000.0,49.544,-0.0178680419921875,0.44062620401382446,0.44098833203315735,-7.111458024731741,1.0,2.2676336931400063,0.09428305923938751,0.043184563517570496,0.47424909472465515,0.14586688578128815,180.02179880510252,152586016.0,180.04198288390117,60237076.0,180.1025351202971,43070268.0,180.02179880510252,906.8162021015828,568.4462410621641,2.264101496398396,18.133665891163474,0.017740465011868302,0.8126566327685744,1198.3489423542708,2058.210883255288,0.1555641692733473,0.07432354180692105,0.7174652769160496,0.05171798234950649,0.0009290296541757038,681.4346843210076,925.6014855481995,1021.4556757629581,data\raw\Training_data\69.wav,69.wav,3
2628919,16000.0,164.3074375,-2.914594006142579e-06,0.02821381390094757,0.02821381203830242,-30.990764625455625,0.863128662109375,30.592415549434136,0.2599988877773285,0.08567836880683899,0.5215879082679749,0.10855891555547714,58.74962294387922,389291.5,387.15228578742824,378057.28125,368.3156460887536,342870.53125,58.74962294387922,2086.1274104492463,1351.2576584564977,0.7536585164252685,4.556376054628617,0.15866241353715044,0.8977371889435178,3299.6802107634358,4029.464582210407,0.007430155652514542,0.2110507494819655,0.21508651131644974,0.5444095803455553,0.022023003203514892,761.651462064826,2377.4030314361153,2918.9001258692265,data\raw\Training_data\70.wav,70.wav,3
2302474,16000.0,143.904625,-2.2355077817337587e-05,0.02854836918413639,0.028548376634716988,-30.88837164582614,0.81195068359375,28.441220808554014,0.26463189721107483,0.08171473443508148,0.5240378975868225,0.10899385809898376,370.09234414807725,384116.0625,369.2654075572623,327121.84375,363.6575266430804,301763.21875,370.09234414807725,2142.0096251110053,1306.9360751489123,0.6534145181436282,4.552043186434992,0.15374079363873788,0.8993931609971286,3306.606719554705,3984.201341687246,0.008123530745636924,0.18550018529051873,0.21348379941022375,0.5733666106127578,0.01952582470665053,962.3387712521401,2415.238565126034,2954.5332542300152,data\raw\Training_data\71.wav,71.wav,3
2052688,16000.0,128.293,-2.143721212632954e-05,0.03155205026268959,0.03155205771327019,-30.019446247016592,0.737945556640625,23.388191139440625,0.2592141628265381,0.08160839229822159,0.5402658581733704,0.10621588677167892,369.58368734069666,331437.5625,421.50390122609963,299908.875,421.5818478015168,276626.78125,369.58368734069666,2178.090881533418,1189.0208812799806,1.0135110776420366,6.422537935328339,0.14332664739758924,0.8879510236440006,3035.6527635958314,3988.097557933792,0.00268259308809248,0.13070478555111464,0.23235307165470528,0.6123608172862609,0.02189857094653198,1454.896214134832,2268.9858371072464,2594.7089864606796,data\raw\Training_data\72.wav,72.wav,3
127017,16000.0,7.9385625,-0.014618971385061741,0.576766848564148,0.5769521594047546,-4.77720393681285,1.0,1.7332459610372317,0.12588605284690857,0.02769000269472599,0.5088376998901367,0.14755316078662872,1101.080957667084,25293576.0,1102.3406315690027,24922872.0,1101.7107946180433,18168722.0,1101.080957667084,1111.3642557966912,517.5775341126171,4.9591541599403,41.174514072510476,0.022610295636297413,0.7184089416838074,1198.8316524559705,2079.4696772872926,0.004803456679592157,0.00647543171004122,0.9367246727625289,0.04996093623420632,0.0020355026136314484,867.9153184219437,1066.1879905839378,1120.7318705370149,data\raw\Training_data\78.wav,78.wav,4
242185,16000.0,15.1365625,-0.014228900894522667,0.505142867565155,0.5053432583808899,-5.928270474103518,1.0,1.9788529547301785,0.1986248642206192,0.07018989324569702,0.5343683362007141,0.11752685904502869,1649.8461919606914,4278297.0,1642.1165637838844,3646170.5,1803.3817123273532,3588770.75,1649.8461919606914,1766.0273101825326,890.2731546249751,2.107940590906655,12.421423812752197,0.07634021367107369,0.8639047829348405,2457.4932386398827,3321.7581600842336,0.00880701645222394,0.010905633025743499,0.7218292260649014,0.2503774143041938,0.00808071015293735,1227.0949893676323,1652.0263434977394,2015.3188678076679,data\raw\Training_data\79.wav,79.wav,4
319950,16000.0,19.996875,-0.013022560626268387,0.5167442560195923,0.5169082880020142,-5.731730087747582,1.0,1.9345791569047224,0.21552880108356476,0.08259657025337219,0.5314589142799377,0.10636244714260101,1274.6491639318645,5774868.5,1241.1439287388655,5447192.5,1281.000156274418,5357207.0,1274.6491639318645,1823.3473058741056,971.987703781749,1.8493055908664093,10.213018976336011,0.07580668071972096,0.8693196776691029,3075.4805438349745,3338.4216283794344,0.006852343335619144,0.009303470867277685,0.6551585880763772,0.31983354531956015,0.008851753750623264,1149.6296296296296,1601.450226597906,2231.8987341772154,data\raw\Training_data\80.wav,80.wav,4
401227,16000.0,25.0766875,-0.015087420120835304,0.4728766977787018,0.47311732172966003,-6.500623026181689,1.0,2.113640642756685,0.24170462787151337,0.09009341895580292,0.5400457978248596,0.09303346276283264,1096.675946534007,25571038.0,1083.1972923058518,18086230.0,1097.8323991157124,14538448.0,1096.675946534007,2066.718297186322,1132.319384238678,1.3775661126512557,7.527998940020366,0.07187124274707989,0.8604769397285561,3206.24484394121,3393.550284502289,0.005963683093928711,0.006120979141289303,0.5212180625533203,0.45398357086383134,0.012713704347630334,1096.3968028073882,1845.9375864535536,3074.9276594047756,data\raw\Training_data\81.wav,81.wav,4
453888,16000.0,28.368,-0.01661684736609459,0.43837347626686096,0.4386883080005646,-7.156878806704081,1.0,2.2795227995880687,0.20836395025253296,0.08124171197414398,0.5322446823120117,0.09807319194078445,1034.052453468697,12281213.0,1034.933728144388,10713602.0,1031.5143824027073,9683626.0,1034.052453468697,1918.2696760089439,1005.0520777200305,1.7290405550823649,9.588152570439354,0.07640271750694108,0.8714877616552255,3139.77016356458,3379.1243654822333,0.008512270120548405,0.007073357525596195,0.581122024582378,0.39348420826516545,0.009808129312201519,1122.8849407783418,1727.6508742244782,2386.703327693175,data\raw\Training_data\82.wav,82.wav,4
145053,16000.0,9.0658125,-0.015150913968682289,0.4858431816101074,0.4860793650150299,-6.265856303064749,1.0,2.0572772102125323,0.17968955636024475,0.06205560266971588,0.5371161103248596,0.10117453336715698,1035.9799521554191,4435379.0,1000.9031181705998,3893243.5,1001.3443362081447,3866334.0,1035.9799521554191,1478.9497209205217,814.8934864333532,2.3788636867495394,13.873279303016727,0.05790282645717307,0.835297904328823,2196.273086389113,3105.402852750374,0.007692479070462183,0.008209320132837067,0.7644586642778006,0.214612311134887,0.00502722538401312,995.7188062294472,1145.8432435040986,1846.0562690878508,data\raw\Training_data\83.wav,83.wav,4
224960,16000.0,14.06,-0.01661151461303234,0.40668773651123047,0.40702685713768005,-7.807538669457671,1.0,2.4568403348915675,0.2431291937828064,0.11076699942350388,0.5308067202568054,0.11389465630054474,1065.433854907539,4976078.5,3330.725462304409,4759378.0,3331.934566145092,4495300.5,1065.433854907539,2250.918347931012,1258.9961793367565,1.1080064554379572,5.97696467567458,0.06632790385033176,0.8424008707978465,3370.341394025604,3497.7951635846366,0.006853787953098698,0.00458386710468314,0.47134738081133787,0.5000723917564724,0.017142572374407805,1103.342816500711,2132.574679943101,3289.6159317211946,data\raw\Training_data\84.wav,84.wav,4
465823,16000.0,29.1139375,-0.015532329678535461,0.4560510814189911,0.4563154876232147,-6.814695815204105,1.0,2.1914662708658974,0.24084791541099548,0.09864481538534164,0.529380738735199,0.1226264163851738,1129.1155653542226,12835642.0,1138.7673000259756,9983295.0,1122.7955682737863,8208880.0,1129.1155653542226,2192.79551337949,1141.762600090336,1.2303918264425007,7.43176344247064,0.0765010092102423,0.869423456672294,3190.8428737954114,3399.402777449804,0.006032683384921442,0.005945175274415505,0.4549253452771416,0.5193074899003066,0.013789306163214781,1138.7673000259756,2132.6211887347768,3059.084673792406,data\raw\Training_data\85.wav,85.wav,4
