iter	Passed	Remaining
1100	10177	3688
1101	10185	3678
1102	10195	3669
1103	10203	3660
1104	10211	3650
1105	10219	3640
1106	10228	3631
1107	10236	3621
1108	10244	3612
1109	10253	3602
1110	10261	3593
1111	10270	3583
1112	10278	3573
1113	10286	3564
1114	10294	3554
1115	10302	3545
1116	10310	3535
1117	10319	3525
1118	10327	3516
1119	10335	3506
1120	10343	3497
1121	10352	3487
1122	10360	3478
1123	10368	3468
1124	10376	3458
1125	10383	3448
1126	10391	3439
1127	10399	3429
1128	10407	3420
1129	10415	3410
1130	10424	3400
1131	10432	3391
1132	10442	3382
1133	10450	3373
1134	10459	3363
1135	10468	3354
1136	10477	3344
1137	10485	3335
1138	10493	3325
1139	10502	3316
1140	10510	3307
1141	10519	3297
1142	10527	3288
1143	10535	3278
1144	10543	3269
1145	10552	3259
1146	10559	3249
1147	10568	3240
1148	10575	3230
1149	10584	3221
1150	10593	3211
1151	10600	3202
1152	10608	3192
1153	10616	3183
1154	10625	3173
1155	10634	3164
1156	10642	3154
1157	10650	3145
1158	10658	3135
1159	10667	3126
1160	10675	3117
1161	10683	3107
1162	10690	3097
1163	10699	3088
1164	10707	3078
1165	10715	3069
1166	10723	3059
1167	10732	3050
1168	10740	3041
1169	10747	3031
1170	10756	3022
1171	10764	3012
1172	10772	3002
1173	10780	2993
1174	10788	2983
1175	10796	2974
1176	10804	2965
1177	10812	2955
1178	10819	2945
1179	10827	2936
1180	10835	2926
1181	10844	2917
1182	10852	2907
1183	10860	2898
1184	10868	2888
1185	10875	2879
1186	10883	2869
1187	10892	2860
1188	10900	2851
1189	10908	2841
1190	10915	2832
1191	10923	2822
1192	10931	2813
1193	10939	2803
1194	10947	2794
1195	10955	2784
1196	10963	2775
1197	10971	2765
1198	10981	2756
1199	10989	2747
1200	10997	2737
1201	11005	2728
1202	11013	2719
1203	11021	2709
1204	11035	2701
1205	11043	2692
1206	11052	2682
1207	11060	2673
1208	11069	2664
1209	11077	2655
1210	11086	2645
1211	11094	2636
1212	11102	2626
1213	11110	2617
1214	11118	2607
1215	11126	2598
1216	11134	2589
1217	11142	2579
1218	11150	2570
1219	11157	2560
1220	11166	2551
1221	11174	2542
1222	11182	2532
1223	11189	2523
1224	11198	2513
1225	11206	2504
1226	11214	2495
1227	11222	2485
1228	11231	2476
1229	11242	2467
1230	11257	2460
1231	11270	2451
1232	11279	2442
1233	11289	2433
1234	11297	2424
1235	11306	2414
1236	11314	2405
1237	11323	2396
1238	11331	2386
1239	11340	2377
1240	11348	2368
1241	11357	2359
1242	11366	2350
1243	11376	2341
1244	11385	2331
1245	11393	2322
1246	11402	2313
1247	11411	2304
1248	11419	2294
